Date,Open,High,Low,Close,Volume
26-Oct-10,167.57,171,167.5,169.95,4693643
25-Oct-10,171.57,171.99,168.32,169,6534224
22-Oct-10,162.45,170.17,162.27,169.13,16322252
21-Oct-10,162.67,166.13,161.29,164.97,13585342
20-Oct-10,158.78,159.87,156.57,158.67,5790387
19-Oct-10,160.68,162.8,157,158.67,7531854
18-Oct-10,165,165.19,161.82,163.56,6338544
15-Oct-10,158.42,164.88,156.75,164.64,10135456
14-Oct-10,155.16,156.95,154.23,155.53,4032909
13-Oct-10,156.69,156.79,153.85,155.17,5637813
12-Oct-10,152.51,156.95,151.4,156.48,5289793
11-Oct-10,154.89,156.63,152.34,153.03,4486390
8-Oct-10,155.18,156.28,152.78,155.55,6922014
7-Oct-10,156.51,157.4,153.39,156.27,4635900
6-Oct-10,160.6,160.68,154.6,155.4,6060796
5-Oct-10,157.08,161.21,157.01,160.87,5620928
4-Oct-10,153.95,155.96,152.79,155.39,5354314
1-Oct-10,157.08,157.44,152.2,153.71,8691126
30-Sep-10,160.01,160.93,155.6,157.06,7606104
29-Sep-10,159.03,161.78,157.75,158.99,7290539
28-Sep-10,159.84,160.88,154.89,159.7,8494910
27-Sep-10,160.22,161.2,157.88,159.37,6453678
24-Sep-10,155.43,160.89,155.42,160.73,10590503
23-Sep-10,151.2,155.92,150.97,152.85,7066939
22-Sep-10,149.84,152.7,149.1,151.83,6618751
21-Sep-10,150.76,153.31,149.6,150.73,7546662
20-Sep-10,148.7,151.95,147.35,151.3,6456145
17-Sep-10,148.9,148.98,146.5,148.32,7262649
16-Sep-10,145.4,148.23,145.16,148.13,5826973
15-Sep-10,144.88,145.62,143.56,145.45,4905675
14-Sep-10,144.5,146.7,143.83,145.75,4323591
13-Sep-10,144.07,145.74,143.76,145.07,5083219
10-Sep-10,140.75,142.6,140.04,142.44,5044666
9-Sep-10,140.39,141.37,139.26,140.38,4966544
8-Sep-10,137.93,139.7,136.45,139.14,5832513
7-Sep-10,137.56,138.6,136.89,137.22,3887333
6-Sep-10,138.79,138.79,138.79,138.79,0
3-Sep-10,136.89,139.5,136.62,138.79,6590809
2-Sep-10,132.17,135.21,132.05,135.21,5407347
1-Sep-10,126.36,132.6,126.17,132.49,7138237
31-Aug-10,122.85,125.9,122.5,124.83,4226620
30-Aug-10,126.03,126.95,123.69,123.79,3430965
27-Aug-10,125.46,126.64,123.68,126.64,5080505
26-Aug-10,127.15,127.49,124.82,124.86,4699222
25-Aug-10,123.85,127.37,123.83,126.85,5346447
24-Aug-10,125.41,125.44,123.75,124.53,5369619
23-Aug-10,127.86,129.22,126.5,126.6,3867811
20-Aug-10,127.2,128.04,126.02,127.76,4172548
19-Aug-10,129.22,130.02,126.82,127.57,5582487
18-Aug-10,129.25,130.81,128.87,129.65,7902371
17-Aug-10,127.34,129.98,127.02,128.86,5045092
16-Aug-10,123.61,127.37,123.61,126.07,4027614
13-Aug-10,126.06,126.88,124.26,124.69,3983580
12-Aug-10,123.76,127,123.75,126.56,4368459
11-Aug-10,128.1,128.12,125.2,125.89,5542390
10-Aug-10,127.95,130,127.38,130,5706813
9-Aug-10,128.46,129.93,127.85,128.83,5087069
6-Aug-10,126.72,128.4,125.9,128.32,5065977
5-Aug-10,126.77,128,125.82,127.83,4282297
4-Aug-10,123.06,128.47,123,127.58,9275063
3-Aug-10,120,122.87,119.68,122.42,5962926
2-Aug-10,119.15,120.38,117.57,120.07,5482619
30-Jul-10,115.53,118.74,114.51,117.89,7083180
29-Jul-10,117.99,118.87,115.52,116.86,6184850
28-Jul-10,117,118.2,116.4,117.13,5472256
27-Jul-10,118.43,118.5,115.07,117.13,7796020
26-Jul-10,118.26,118.6,114.88,118.4,11137741
23-Jul-10,105.92,119.28,105.8,118.87,42421074
22-Jul-10,118.71,120.87,118.02,120.07,15003327
21-Jul-10,120.62,121.25,117.26,117.43,5011618
20-Jul-10,120.61,120.71,117.51,120.1,6785727
19-Jul-10,118.38,120.74,117,119.94,5030817
16-Jul-10,121.28,121.92,118.01,118.49,6227899
15-Jul-10,120.13,122.48,119.26,122.06,6051125
14-Jul-10,123.03,123.75,121.47,123.3,5257540
13-Jul-10,120.69,124.88,120.3,123.65,7091088
12-Jul-10,117.81,119.7,117.32,119.51,4783737
9-Jul-10,116.55,117.4,114.65,117.26,4065036
8-Jul-10,115.02,117.48,114.07,116.22,6776483
7-Jul-10,109.84,113.63,109.81,113.43,4944961
6-Jul-10,110.65,112.53,109,110.06,5219408
5-Jul-10,109.14,109.14,109.14,109.14,0
2-Jul-10,110.92,111.29,108.56,109.14,4477303
1-Jul-10,108.9,111.69,106.7,110.96,8530344
30-Jun-10,108.58,112.68,108.11,109.26,9740934
29-Jun-10,116.26,116.48,106.01,108.61,12866217
28-Jun-10,118.85,120.04,117.1,117.8,5612525
25-Jun-10,118.14,121.76,117.63,121,5770282
24-Jun-10,120.61,120.85,116.8,118.33,7771960
23-Jun-10,122.11,123.22,120.04,121.45,5455131
22-Jun-10,122.65,125.23,121.55,122.31,6207395
21-Jun-10,126.79,127.48,121.41,122.55,5327679
18-Jun-10,126.48,127.48,125.07,125.83,3840699
17-Jun-10,126.74,127.8,124.69,125.89,3480029
16-Jun-10,125.39,127.98,125.36,126.9,3964437
15-Jun-10,123.2,126.92,122.5,126.84,4541551
14-Jun-10,124.24,125.7,123.5,123.83,3922912
11-Jun-10,121.39,123.53,120.29,123.03,4205811
10-Jun-10,120,123.5,119.2,123.21,6061755
9-Jun-10,120.31,121.47,117.36,117.91,7371717
8-Jun-10,122,122,115.8,118.84,11517726
7-Jun-10,125.84,126.61,121.67,122.01,6574503
4-Jun-10,126.33,128.2,122.18,122.77,5497625
3-Jun-10,126.25,129.15,124.85,128.76,5277304
2-Jun-10,124.02,126.43,121.65,126.31,4764623
1-Jun-10,124.97,126.57,123.02,123.24,3659489
31-May-10,125.46,125.46,125.46,125.46,0
28-May-10,126.07,127.6,124.01,125.46,3955852
27-May-10,124.98,126.85,120.6,126.7,4748544
26-May-10,125.05,125.79,122.3,123.21,6968764
25-May-10,118.54,125.19,118.5,124.86,7121633
24-May-10,122.57,124.5,120.65,122.12,4544265
21-May-10,117.9,124.97,117.52,122.72,7968396
20-May-10,122.64,125,118.78,119.71,8594302
19-May-10,125.51,127.93,123.8,124.59,6464521
18-May-10,130.14,131.25,125.51,126.28,5258767
17-May-10,128.24,129.95,125.8,128.91,5642751
14-May-10,130.36,131,126.76,128.53,5277824
13-May-10,133.93,136.99,131,131.47,5940987
12-May-10,131.41,134.13,129.68,133.87,5889622
11-May-10,129.95,133.08,128.47,130.46,6037826
10-May-10,129.73,132.21,129.26,131.29,6806846
7-May-10,127.97,131.18,123.76,124.98,11936041
6-May-10,130,132.33,120.6,128.71,10195596
5-May-10,128,131.61,127.55,130.93,9462155
4-May-10,135.62,135.81,128.38,129.83,12670239
3-May-10,137.2,139.44,136.11,137.49,5662833
30-Apr-10,141.4,141.4,136.91,137.1,6113453
29-Apr-10,140.09,142.45,139.79,141.73,6314873
28-Apr-10,142.59,142.75,138.69,139.35,9236364
27-Apr-10,145.55,146.44,141.11,142.02,8641245
26-Apr-10,143.2,147.73,142.9,147.11,9319997
23-Apr-10,145.38,149.09,142.42,143.63,18981078
22-Apr-10,147.01,151.09,145.88,150.09,15165734
21-Apr-10,145.17,149,143.52,146.43,7374343
20-Apr-10,143.83,144.64,142.1,144.2,4314512
19-Apr-10,142.35,143.67,139.13,142.43,6023117
16-Apr-10,144.88,147.17,141.45,142.17,8401062
15-Apr-10,144.55,147.09,144,145.82,7831717
14-Apr-10,140.34,144.5,139.2,144.28,7900274
13-Apr-10,141.23,141.98,139.12,140.16,4787008
12-Apr-10,140,142.92,139.68,141.2,5446461
9-Apr-10,140.72,141.33,139.07,140.06,6014526
8-Apr-10,134.71,141.25,134.71,140.96,12694329
7-Apr-10,135.96,136.08,133.86,134.87,5947297
6-Apr-10,131.23,136,131.18,135.56,7950439
5-Apr-10,132.85,133.74,130.78,131.49,5817409
2-Apr-10,131.81,131.81,131.81,131.81,0
1-Apr-10,135.8,136.51,131.18,131.81,8787628
31-Mar-10,136,136.8,134.48,135.77,4602196
30-Mar-10,135.74,138.19,135.36,136.58,6202284
29-Mar-10,135.37,136.63,134.33,135.12,4627668
26-Mar-10,134.9,136.99,133.76,135.06,6575480
25-Mar-10,129.14,136.91,128.04,134.73,16212627
24-Mar-10,128.64,129.4,127.2,128.04,4703238
23-Mar-10,130.89,130.94,128.07,129.26,4213607
22-Mar-10,130.2,130.96,128.64,130.47,5383302
19-Mar-10,133.71,133.71,129.66,130.35,8906225
18-Mar-10,131.02,132.85,130.44,132.76,5024120
17-Mar-10,132.41,132.69,131.22,131.34,4358962
16-Mar-10,131.24,132.29,130.5,131.79,4136434
15-Mar-10,131.7,132,128.63,131.13,6329310
12-Mar-10,134.2,134.2,131.18,131.82,6151927
11-Mar-10,130.45,133.62,130.36,133.58,7244668
10-Mar-10,129.11,131.17,128.48,130.51,5627431
9-Mar-10,129.59,130.81,127.97,128.82,6071029
8-Mar-10,128.3,130.85,127.71,130.11,5607327
5-Mar-10,129.13,129.45,127.07,128.91,6771126
4-Mar-10,125.96,128.85,125.57,128.53,7509644
3-Mar-10,125.4,126.94,124.43,125.89,6443021
2-Mar-10,125.01,127.35,124.8,125.53,12098298
1-Mar-10,118.85,124.66,117.53,124.54,13300501
26-Feb-10,117.88,119.43,117,118.4,5721864
25-Feb-10,118.17,118.34,115.85,118.2,9535889
24-Feb-10,117.96,119.8,117.15,119.72,7393039
23-Feb-10,118.01,119.25,116.51,117.24,7069011
22-Feb-10,117.37,118.97,116.18,118.01,6809386
19-Feb-10,117.91,119.09,117,117.52,7117494
18-Feb-10,115.84,118.51,114.82,118.08,9807497
17-Feb-10,117.08,117.13,115.55,116.31,8947449
16-Feb-10,120.06,120.5,117.18,117.53,8938494
15-Feb-10,119.66,119.66,119.66,119.66,0
12-Feb-10,118.99,119.94,117.5,119.66,8075533
11-Feb-10,117.21,120.42,116.5,120.09,8344469
10-Feb-10,118,118.61,116,117.36,6236250
9-Feb-10,118.2,119.09,117,118.03,9227158
8-Feb-10,119.38,121,116.56,116.83,9898391
5-Feb-10,115.88,117.65,114.1,117.39,11027086
4-Feb-10,118.64,120.33,115.74,115.94,12783912
3-Feb-10,117.12,119.61,116.56,119.1,12409012
2-Feb-10,118.79,118.98,114.4,118.12,23084986
1-Feb-10,123.18,124.86,113.82,118.87,37774317
29-Jan-10,129.77,131.85,124.14,125.41,29478976
28-Jan-10,124.43,127.2,122.8,126.03,27293062
27-Jan-10,121.03,123.33,118.8,122.75,14765273
26-Jan-10,120.56,122.98,119.06,119.48,9567607
25-Jan-10,122.1,122.28,118.12,120.31,12031053
22-Jan-10,125.6,127.67,120.76,121.43,11577818
21-Jan-10,127.26,128.15,125,126.62,9976146
20-Jan-10,127.13,129.2,125.08,125.78,9081533
19-Jan-10,126.2,128,124.33,127.61,8900116
18-Jan-10,127.14,127.14,127.14,127.14,0
15-Jan-10,129.18,129.65,127.06,127.14,15382763
14-Jan-10,129.14,130.38,126.4,127.35,9788435
13-Jan-10,127.9,129.71,125.75,129.11,10727856
12-Jan-10,128.99,129.82,126.55,127.35,9098190
11-Jan-10,132.62,132.8,129.21,130.31,8786668
8-Jan-10,130.56,133.68,129.03,133.52,9833829
7-Jan-10,132.01,132.32,128.8,130,11030124
6-Jan-10,134.6,134.73,131.65,132.25,7180977
5-Jan-10,133.43,135.48,131.81,134.69,8856456
4-Jan-10,136.25,136.61,133.14,133.9,7600543
1-Jan-10,134.52,134.52,134.52,134.52,0
31-Dec-09,137.09,137.28,134.52,134.52,4524192
30-Dec-09,138.4,138.4,135.28,136.49,6917416
29-Dec-09,141.29,142.58,138.55,139.41,8405872
28-Dec-09,139.75,141.98,138.53,139.31,8769639
25-Dec-09,138.47,138.47,138.47,138.47,0
24-Dec-09,139.2,139.7,137.54,138.47,5128777
23-Dec-09,134.8,139.05,134.35,138.94,9550603
22-Dec-09,133.76,135.99,132.65,133.75,8257493
21-Dec-09,130.48,133.2,130.19,132.79,9480258
18-Dec-09,127.91,128.79,125.65,128.48,9605358
17-Dec-09,129.36,130.08,126.9,126.91,8482959
16-Dec-09,130.93,131.45,127.65,128.36,10261207
15-Dec-09,130.76,132.46,129.59,130.23,7434131
14-Dec-09,132.5,132.61,129.35,131.38,10022856
11-Dec-09,136.07,136.29,133.2,134.15,8051364
10-Dec-09,132.41,136.19,132.4,135.38,11349588
9-Dec-09,134.6,134.71,129.82,131.31,12632819
8-Dec-09,134.3,136.08,132.87,134.11,8006894
7-Dec-09,138,139,133.84,134.21,7842080
4-Dec-09,143.42,143.45,135.11,137.58,14830864
3-Dec-09,143.62,145.91,140.77,141.17,16523480
2-Dec-09,139.15,142.67,138.96,142.25,11797944
1-Dec-09,136.94,139.35,135.75,138.5,9657579
30-Nov-09,132.19,136.08,132.16,135.91,10127170
27-Nov-09,130.3,133,129.88,131.74,4422567
26-Nov-09,134.03,134.03,134.03,134.03,0
25-Nov-09,133.31,134.2,132.4,134.03,5076447
24-Nov-09,133.57,134.33,132.22,132.94,7319683
23-Nov-09,131.05,133,131,133,6878046
20-Nov-09,127.76,129.99,127.41,129.66,6655545
19-Nov-09,130.54,130.54,128.48,128.99,6000582
18-Nov-09,130.9,131.41,129.53,131.29,5217567
17-Nov-09,131.4,131.85,129.32,131.25,7750892
16-Nov-09,132.12,134.56,130.98,131.59,9018242
13-Nov-09,131.16,132.99,129.75,132.97,7383213
12-Nov-09,129.98,132.15,129.98,130.53,7212653
11-Nov-09,131.08,131.31,128.33,129.91,7435623
10-Nov-09,126.8,130.61,126,130.15,10532558
9-Nov-09,127.11,128.32,125.59,126.67,8633579
6-Nov-09,123,126.98,122.67,126.2,13229961
5-Nov-09,117.46,120.95,116.25,120.61,9091150
4-Nov-09,119,119.25,116.76,117.1,7617909
3-Nov-09,117.67,118.88,116.63,118.37,9481397
2-Nov-09,118.66,119.5,116.71,118.84,11281917
30-Oct-09,121.97,122.9,118.21,118.81,13316374
29-Oct-09,123.9,124.3,120.12,122.58,12820836
28-Oct-09,121.57,125.12,120.76,121.64,16887612
27-Oct-09,122.93,124.26,119.42,122.07,20304181
26-Oct-09,119.21,125.68,118.49,124.64,32271172
23-Oct-09,111.05,119.65,110.62,118.49,58305777
22-Oct-09,93.66,94.1,91.7,93.45,16518488
21-Oct-09,95.27,96.63,92.91,93.42,7761183
20-Oct-09,95.91,96.1,94.27,94.98,7779453
19-Oct-09,95.35,96.28,94.25,94.68,6019074
16-Oct-09,95.3,96.12,93.61,95.32,7040171
15-Oct-09,95.13,97.06,95.08,96.01,6247458
14-Oct-09,96.22,97.82,96.02,97.46,5556728
13-Oct-09,93.83,95.25,93.68,94.83,4721887
12-Oct-09,96.17,96.25,93.07,93.6,5592819
9-Oct-09,95,95.95,94.26,95.71,4696040
8-Oct-09,94.8,96.72,94.23,95.22,9679473
7-Oct-09,91.5,94.48,91.15,93.97,7446537
6-Oct-09,89.33,91.08,88.4,90.91,6964194
5-Oct-09,90.25,90.93,88.27,88.67,7030859
2-Oct-09,90.05,91.14,89.58,89.85,5040763
1-Oct-09,92.5,92.9,90.37,91.04,6645100
30-Sep-09,92.26,94.17,91.43,93.36,8539171
29-Sep-09,91.96,92.33,90.1,91.72,4395119
28-Sep-09,91.04,92.81,90.6,92.21,3508883
25-Sep-09,91.44,92.25,89.75,90.52,4257438
24-Sep-09,92,92.71,90.77,92.11,5078653
23-Sep-09,92.82,94.5,92.22,92.38,5667819
22-Sep-09,91.46,94.19,91.1,93.75,8268508
21-Sep-09,89.69,90.76,88.48,90.56,4211826
18-Sep-09,90.74,91,89.47,90.28,6770503
17-Sep-09,90.75,91.19,89,90.44,7873925
16-Sep-09,85.91,90.98,85.9,90.7,13114218
15-Sep-09,84.17,84.41,82.79,83.55,4453318
14-Sep-09,83.81,84.57,83.46,83.86,3572198
11-Sep-09,84.44,84.9,83.76,84.54,6008763
10-Sep-09,82.33,84.07,82.3,83.85,7024878
9-Sep-09,80.6,82.63,80.5,82.24,6776288
8-Sep-09,79.86,81.04,78.87,80.9,7037954
4-Sep-09,78.27,79.78,77.63,78.87,4672738
3-Sep-09,78.39,78.96,77.51,78.46,4140403
2-Sep-09,79.04,80.15,77.8,78.14,6521511
1-Sep-09,80.74,82.42,79,79.16,6246458
31-Aug-09,81.93,81.95,80.35,81.19,5263745
28-Aug-09,84.78,84.99,82.57,82.76,4620727
27-Aug-09,84.01,84.85,83.14,84.31,3998522
26-Aug-09,84.1,84.76,83.38,84,3613748
25-Aug-09,84.66,86.34,83.95,84.19,4794573
24-Aug-09,85.17,85.59,84.24,84.5,4723379
21-Aug-09,84.78,85.06,83.54,85,6131243
20-Aug-09,82.98,84.35,82.66,84.09,5375542
19-Aug-09,80.91,83,80.49,83,5173178
18-Aug-09,81.41,82.69,80.79,82.12,5884830
17-Aug-09,81.16,81.78,80.25,81.06,6890795
14-Aug-09,84.11,84.17,82.78,83.58,4925497
13-Aug-09,85.72,86.37,84.07,84.6,5714438
12-Aug-09,83.42,86.6,83.38,85.96,5619570
10-Aug-09,85.01,85.47,83.27,84.44,4440909
7-Aug-09,84.1,85.96,84.1,85.32,5628191
6-Aug-09,84.31,84.84,83.05,84.47,4693999
5-Aug-09,85.64,85.75,83.02,84.29,7281546
4-Aug-09,87.48,87.48,84.93,85.8,6180160
3-Aug-09,86.56,88.2,86.56,87.44,6665594
31-Jul-09,85.76,86.75,84.62,85.76,5887769
30-Jul-09,85.64,87.25,85.17,86.09,7257205
29-Jul-09,84.47,85.5,83.52,84.34,6504208
28-Jul-09,83.84,85.64,82.6,84.98,8774874
27-Jul-09,86.24,86.49,83.56,84.24,11282175
24-Jul-09,87.6,88.9,85.5,86.49,19213472
23-Jul-09,89.84,94.4,89.59,93.87,19162086
22-Jul-09,88.65,89.23,87.78,88.79,5329527
21-Jul-09,88.52,89.01,87.4,89.01,7728517
20-Jul-09,86.27,88.88,86.26,88.23,6059709
17-Jul-09,85.8,86.5,85.2,85.85,5061142
16-Jul-09,84.42,86.24,83.72,86.11,5362602
15-Jul-09,83,84.64,82.78,84.55,6340817
14-Jul-09,81.48,82.42,80.42,81.95,4550911
13-Jul-09,78.07,81.65,78.01,81.47,8051114
10-Jul-09,77.52,78.82,76.17,77.63,5976111
9-Jul-09,78.25,78.54,76.82,78.1,6359553
8-Jul-09,76.46,77.93,75.7,77.36,8541112
7-Jul-09,78.53,78.69,75.41,75.63,6491924
6-Jul-09,78.45,78.89,76.54,78.1,7369682
3-Jul-09,79.32,79.32,79.32,79.32,0
2-Jul-09,81.11,81.37,78.51,79.32,7219034
1-Jul-09,84.42,84.5,81.37,81.6,6981982
30-Jun-09,83.62,84.92,82.47,83.66,7985047
29-Jun-09,83.87,84.2,82.41,83.03,6271127
26-Jun-09,81.9,84.14,81.13,83.88,8775789
25-Jun-09,79.1,82.23,79.03,82.2,7359943
24-Jun-09,78,80.53,77.8,79.27,6081398
23-Jun-09,78.97,79.1,76.25,77.68,7415651
22-Jun-09,82.41,82.43,78.56,79.15,9745956
19-Jun-09,82.15,83.46,81.5,82.96,5441504
18-Jun-09,82.81,82.95,81,81.6,5453159
17-Jun-09,82.5,84.3,80.64,82.65,7785114
16-Jun-09,83.7,83.95,81.28,82.15,5466890
15-Jun-09,82.83,83.3,81,83.18,5401783
12-Jun-09,85.03,85.2,82.01,84.08,6223054
11-Jun-09,86.3,87.49,85.05,85.69,5013239
10-Jun-09,87.58,88.56,84.83,86.59,6073764
9-Jun-09,86.93,87.67,86.17,87.08,4476843
8-Jun-09,86.75,87.18,85.11,86.36,5602729
5-Jun-09,86.29,87.95,85.3,87.56,8263699
4-Jun-09,85.42,86.4,84.57,85.52,5465857
3-Jun-09,83.31,85.71,83.13,85.68,7604819
2-Jun-09,82.42,85.45,82.1,84.93,9397696
1-Jun-09,78.21,84.8,77.49,83.05,10799647
29-May-09,77.72,78.01,76.4,77.99,5073328
28-May-09,77.7,79.1,75.88,77.65,4943146
27-May-09,78.51,79.5,76.75,77.1,5568781
26-May-09,75.03,78.48,74.55,78.39,6705208
22-May-09,76.1,77.04,75.02,75.64,3485111
21-May-09,76.75,77.97,75.4,75.96,5641004
20-May-09,78.5,81.11,77.42,77.97,7351038
19-May-09,75.43,78.96,75.12,77.87,8028819
18-May-09,73.96,75.96,73.1,75.95,6829332
15-May-09,74.54,76.21,73.42,73.6,8011614
14-May-09,73.79,76.06,73.31,75.11,9344465
13-May-09,76.25,76.65,74.01,74.19,8773677
12-May-09,78.7,78.97,76.53,77.93,5551172
11-May-09,76.8,79.85,76.01,78.61,6874522
8-May-09,79.69,80.23,76.31,77.95,8194521
7-May-09,82.73,82.75,77.88,79.28,9634072
6-May-09,82.88,83.6,79.66,81.99,8604502
5-May-09,81.01,82,80.19,81.9,5874620
4-May-09,80.26,81.35,78.85,79.77,7027040
1-May-09,80.38,80.38,77.85,78.96,6122810
30-Apr-09,80.93,82.67,79.89,80.52,8542850
29-Apr-09,82.99,82.99,79.26,79.79,9735101
28-Apr-09,82.68,85.35,82.4,82.4,7926273
27-Apr-09,83.88,84.98,82.21,83.12,9708383
24-Apr-09,82.03,86.68,80.73,84.46,23485530
23-Apr-09,81.33,82.06,79.08,80.61,16187647
22-Apr-09,78.17,82.18,77.81,79.2,8775429
21-Apr-09,77.33,79.1,77.29,78.74,7163121
20-Apr-09,78.44,79.79,76.83,77.57,8690862
17-Apr-09,76.78,78.72,75.88,78.05,7428739
16-Apr-09,75.33,77.48,75.16,77.25,7469329
15-Apr-09,75.5,75.81,73.51,74.71,9414387
14-Apr-09,78,79.46,76.94,77.22,6165530
13-Apr-09,79.84,79.97,77.85,78.94,6214392
10-Apr-09,79.77,79.77,79.77,79.77,0
9-Apr-09,77.51,80,77.26,79.77,7082960
8-Apr-09,75.93,77.11,74.57,76.98,5653014
7-Apr-09,76.97,77.08,74.88,75.51,5751060
6-Apr-09,77.26,78.36,76,77.99,5758168
3-Apr-09,76.42,78.32,75.5,78.17,5799105
2-Apr-09,73.63,77.24,73.44,76.34,11069015
1-Apr-09,73.02,75.09,71.71,73.5,7048900
31-Mar-09,72.61,74.5,72.12,73.44,8923797
30-Mar-09,70.4,71.67,69.75,71.44,8378604
27-Mar-09,71.61,72.29,70.1,70.52,8571349
26-Mar-09,73.47,74.98,72.64,73.69,6659748
25-Mar-09,73.09,73.95,69.84,72.4,7897334
24-Mar-09,74.85,75,72.31,72.81,7459484
23-Mar-09,71.36,75.61,70.7,75.58,8613864
20-Mar-09,70.39,70.89,69.08,69.96,8469588
19-Mar-09,71.4,71.91,69.24,70.1,8819453
18-Mar-09,70.97,73.91,70.13,71.25,10404576
17-Mar-09,67.37,71.7,67,71.35,11910404
16-Mar-09,68.56,69.3,66.68,66.98,9437238
13-Mar-09,69.64,69.74,67.53,68.63,8903580
12-Mar-09,68.35,69.87,67.25,69.58,11351809
11-Mar-09,66.24,69.37,65.27,68.54,13891363
10-Mar-09,62.49,65.9,61.78,65.71,15437461
9-Mar-09,62.2,64.03,60.15,60.49,13564557
6-Mar-09,65.2,65.5,59.82,61.69,15094727
5-Mar-09,64.12,65.8,63.6,64.77,11771989
4-Mar-09,62.8,65.79,62.4,64.81,11960837
3-Mar-09,62.75,63.29,61.3,61.7,9697477
2-Mar-09,63.94,65.52,61.51,61.99,10513858
27-Feb-09,61.26,65.08,60.94,64.79,11494196
26-Feb-09,64.12,64.73,62.34,62.34,7276619
25-Feb-09,64.9,65.75,62.82,63.71,9122419
24-Feb-09,61.97,66.1,61.89,65.6,10273856
