Date,Open,High,Low,Close,Volume
15-Jan-10,591.59,593.56,578.04,580,5437698
14-Jan-10,583.9,594.2,582.81,589.85,4241570
13-Jan-10,576.49,588.38,573.9,587.09,6499074
12-Jan-10,598.08,598.16,588,590.48,4853249
11-Jan-10,604.46,604.46,594.04,601.11,7216804
8-Jan-10,592,603.25,589.11,602.02,4724735
7-Jan-10,609.4,610,592.65,594.1,6418020
6-Jan-10,625.86,625.86,606.36,608.26,3980628
5-Jan-10,627.18,627.84,621.54,623.99,3007857
4-Jan-10,626.95,629.51,624.24,626.75,1957963
1-Jan-10,619.98,619.98,619.98,619.98,0
31-Dec-09,624.75,625.4,619.98,619.98,1220214
30-Dec-09,618.5,622.73,618.01,622.73,1466379
29-Dec-09,624.74,624.84,618.29,619.4,1427712
28-Dec-09,621.66,625.99,618.48,622.87,1698015
25-Dec-09,618.48,618.48,618.48,618.48,0
24-Dec-09,612.93,619.52,612.27,618.48,858620
23-Dec-09,603.5,612.87,602.85,611.68,2075311
22-Dec-09,601.34,601.5,598.85,601.12,1884290
21-Dec-09,597.95,599.84,595.67,598.68,2571981
18-Dec-09,596.03,598.93,595,596.42,3532540
17-Dec-09,596.44,597.64,593.76,593.94,2640762
16-Dec-09,598.91,600.37,596.64,597.76,2809751
15-Dec-09,593.3,596.38,590.99,593.14,2280340
14-Dec-09,595.24,597.31,592.61,595.73,1913572
11-Dec-09,594.68,594.75,587.73,590.51,1723378
10-Dec-09,590.44,594.71,590.41,591.5,1669525
9-Dec-09,587.5,589.33,583.58,589.02,1781288
8-Dec-09,583.5,590.66,582,587.05,1525524
7-Dec-09,584.23,588.69,581,586.25,1636587
4-Dec-09,593.02,594.83,579.18,585.01,2514042
3-Dec-09,589.04,591.45,585,585.74,1429399
2-Dec-09,590.98,593.01,586.22,587.51,1665225
1-Dec-09,588.13,591.22,583,589.87,2321273
30-Nov-09,580.63,583.67,577.11,583,1725231
27-Nov-09,572,582.46,570.97,579.76,1384523
26-Nov-09,585.74,585.74,585.74,585.74,0
25-Nov-09,586.41,587.06,582.69,585.74,1461405
24-Nov-09,582.5,584.29,576.54,583.09,1608648
23-Nov-09,576.49,586.6,575.86,582.35,2548562
20-Nov-09,569.5,571.6,569.4,569.96,2006202
19-Nov-09,573.77,574,570,572.99,2168302
18-Nov-09,576.65,578.78,572.07,576.65,1550127
17-Nov-09,574.87,577.5,573.72,577.49,1920765
16-Nov-09,575,576.99,572.78,576.28,2199136
13-Nov-09,569.29,572.51,566.61,572.05,1668092
12-Nov-09,569.56,572.9,565.5,567.85,1886395
11-Nov-09,570.48,573.5,565.86,570.56,2321856
10-Nov-09,562.73,568.78,562,566.76,2231476
9-Nov-09,555.45,562.58,554.23,562.51,2651426
6-Nov-09,547.72,551.78,545.5,551.1,1826705
5-Nov-09,543.49,549.77,542.66,548.65,1848039
4-Nov-09,540.8,545.5,536.42,540.33,2333629
3-Nov-09,530.01,537.5,528.3,537.29,2382892
2-Nov-09,537.08,539.46,528.24,533.99,3202875
30-Oct-09,550,550.17,534.24,536.12,3469738
29-Oct-09,543.01,551.83,541,551.05,2518762
28-Oct-09,547.87,550,538.25,540.3,2568660
27-Oct-09,550.97,554.56,544.16,548.29,3218033
26-Oct-09,555.75,561.64,550.89,554.21,2973706
23-Oct-09,555.25,557.89,551.2,553.69,2393191
22-Oct-09,550,555,548,554.09,2337087
21-Oct-09,549.91,559.35,549,551.1,3673168
20-Oct-09,551.64,552.95,540.7,551.72,4044439
19-Oct-09,552.69,553.6,548.73,552.09,3220167
16-Oct-09,547.33,554.75,544.53,549.85,8845714
15-Oct-09,533.75,536.9,527.27,529.91,6100353
14-Oct-09,532.46,535.58,530,535.32,3265055
13-Oct-09,524.39,527.46,521.38,526.11,3042242
12-Oct-09,523.42,525.76,519.32,524.04,3324320
9-Oct-09,516.65,521.51,514.5,516.25,2739892
8-Oct-09,519.57,523.25,513.34,514.18,4306504
7-Oct-09,499,518.99,497.81,517.54,4877683
6-Oct-09,491.7,499.37,491.7,498.74,2732977
5-Oct-09,487.65,492.43,483.34,488.52,2144652
2-Oct-09,483.74,491.74,482.6,484.58,2600805
1-Oct-09,493,496.47,487,487.2,2816234
30-Sep-09,500,500.14,487.24,495.85,3141701
29-Sep-09,499.53,499.75,493.01,498.53,2099379
28-Sep-09,494.84,501.5,493.3,498.53,1843168
25-Sep-09,494.29,499.93,492,492.48,2052014
24-Sep-09,500.47,501.41,493,496.77,2528646
23-Sep-09,500.78,507,497.71,498.81,2700820
22-Sep-09,500.92,501.99,497.81,499.06,3041830
21-Sep-09,487.74,498.9,486.22,497,2117567
18-Sep-09,496.77,496.98,491.23,491.46,3284248
17-Sep-09,490.57,497.37,487.15,491.72,4483447
16-Sep-09,479.8,489.37,478.48,488.29,2587367
15-Sep-09,475.08,478.91,472.71,477.54,2398607
14-Sep-09,470.51,476.8,470.05,475.12,1977667
11-Sep-09,470.4,473.3,467.63,472.14,1902811
10-Sep-09,466.65,470.94,462,470.94,2535304
9-Sep-09,459.06,466.27,458.8,463.97,2195496
8-Sep-09,464.29,466.99,455.84,458.62,2656609
4-Sep-09,457.57,462.6,455.78,461.3,1499873
3-Sep-09,455.82,458.25,455,457.52,1646354
2-Sep-09,455.82,458.33,452.59,453.01,1806518
1-Sep-09,459.68,466.82,454.42,455.76,2595091
31-Aug-09,459.79,461.86,458,461.67,1957955
28-Aug-09,469.26,472.37,463.38,464.75,1771808
27-Aug-09,468.58,468.58,460.73,466.06,2000000
26-Aug-09,472.76,473,466.7,468,1988449
25-Aug-09,469.13,474.35,468.72,471.37,2343030
24-Aug-09,467.35,470.09,464.42,468.73,2459325
21-Aug-09,465.54,466.09,462.65,465.24,3564367
20-Aug-09,452,462.18,451.23,460.41,4002454
19-Aug-09,439.99,445,438.56,443.97,2260091
18-Aug-09,445.1,447.7,442.32,445.28,2357493
17-Aug-09,451.5,451.99,443.12,444.89,2620304
14-Aug-09,462.78,463.18,456.89,460,1676559
13-Aug-09,462.15,464.72,458.91,462.28,1995640
12-Aug-09,455.41,461.75,454.92,458.58,2341768
10-Aug-09,455.14,458.41,453.79,456.61,1741979
7-Aug-09,455.67,459.42,454.99,457.1,2543392
6-Aug-09,454.3,454.88,448.53,450.36,2111395
5-Aug-09,456,456.91,447.88,451.14,2342227
4-Aug-09,449.37,454,448.43,453.73,2390098
3-Aug-09,448.74,453.9,447.64,452.21,2591173
31-Jul-09,449.98,452.7,442.43,443.05,2861550
30-Jul-09,442.61,451.47,442.61,445.64,3200547
29-Jul-09,437.23,437.8,431.88,436.24,1987216
28-Jul-09,441,442.81,436.1,439.85,2541052
27-Jul-09,446.04,446.75,437.61,444.8,2505329
24-Jul-09,435.81,450.49,435,446.72,3629454
23-Jul-09,428.68,441.21,425.5,437.34,3479378
22-Jul-09,428,430.2,423.5,427.69,2586960
21-Jul-09,430.94,431.9,425.72,427.9,2969146
20-Jul-09,429.88,432.85,426.25,430.17,3154002
17-Jul-09,433,435.48,426.7,430.25,6854734
16-Jul-09,436.68,445.75,434.1,442.6,6554412
15-Jul-09,429.66,438.68,428.49,438.17,3779342
14-Jul-09,423.71,426.73,420.87,424.69,2896461
13-Jul-09,416.17,424.52,415.18,424.3,4047557
10-Jul-09,409.58,417.37,408.7,414.4,2929559
9-Jul-09,406.12,414.45,405.8,410.39,3275816
8-Jul-09,400,406,398.06,402.49,3441854
7-Jul-09,408.24,409.19,395.98,396.63,3260307
6-Jul-09,406.5,410.64,401.66,409.61,2262557
3-Jul-09,408.49,408.49,408.49,408.49,0
2-Jul-09,415.41,415.41,406.81,408.49,2517630
1-Jul-09,424.2,426.4,418.15,418.99,2310768
30-Jun-09,424,427.21,418.22,421.59,2594683
29-Jun-09,426,427.8,422.24,424.14,2169518
26-Jun-09,413.68,428.23,413.11,425.32,3257482
25-Jun-09,407,415.9,406.51,415.77,3042038
24-Jun-09,408.74,412.23,406.56,409.29,2457992
23-Jun-09,406.65,408.99,402.55,405.68,2899710
22-Jun-09,416.95,417.49,401.89,407.35,4124360
19-Jun-09,418.21,420.46,414.58,420.09,4261008
18-Jun-09,415.68,418.69,413,414.06,3087653
17-Jun-09,416.19,419.72,411.56,415.16,3490947
16-Jun-09,419.31,421.09,415.42,416,3050261
15-Jun-09,421.5,421.5,414,416.77,3737299
12-Jun-09,426.86,427.7,421.21,424.84,2918429
11-Jun-09,431.77,433.73,428.37,429,2866040
10-Jun-09,436.23,437.89,426.67,432.6,3358870
9-Jun-09,438.58,440.5,431.76,435.62,3255945
8-Jun-09,439.5,440.92,434.12,438.77,3098931
5-Jun-09,445.07,447.34,439.46,444.32,3681002
4-Jun-09,435.3,441.24,434.5,440.28,3639434
3-Jun-09,426,432.46,424,431.65,3535593
2-Jun-09,426.25,429.96,423.4,428.4,2626012
1-Jun-09,418.73,429.6,418.53,426.56,3323431
29-May-09,412.11,417.23,410.7,417.23,2649405
28-May-09,408.68,411.62,404.61,410.4,2668993
27-May-09,405.64,411.86,404.81,405.56,3035892
26-May-09,391.95,405,390,404.36,3104776
22-May-09,396.66,398.65,392,393.5,1718843
21-May-09,396.3,402.84,393.84,396.5,2720300
20-May-09,402.09,405.67,395,397.18,2284191
19-May-09,396.1,401.64,393,398.88,2837823
18-May-09,394.73,397.31,385.4,396.84,3352055
15-May-09,391.1,394.11,389.09,390,3016859
14-May-09,388.8,392.21,384.69,387.5,2937904
13-May-09,394.09,396.39,388.35,389.54,2852384
12-May-09,410.01,410.99,395.11,399.01,3796453
11-May-09,402.8,412,401.2,407.98,2560736
8-May-09,402.85,410.13,395,407.33,3865597
7-May-09,404.1,404.99,392.5,396.61,3000724
6-May-09,406.79,408.28,401,403.47,2633743
5-May-09,399.98,405,397.25,402.99,2401096
4-May-09,398.17,402.4,394.79,401.98,3204843
1-May-09,395.03,397.59,391.55,393.69,2428611
30-Apr-09,395.76,403.75,394.8,395.97,4361069
29-Apr-09,385.97,394.97,385.83,391.47,3610160
28-Apr-09,383.75,389.05,381.54,383.71,2943938
27-Apr-09,384.34,389.49,382.75,385.95,2291125
24-Apr-09,386.05,393.18,380.5,389.49,3386147
23-Apr-09,387.51,389.75,381.11,384.69,2611240
22-Apr-09,381.75,390,379.01,383.86,3503616
21-Apr-09,376.17,384.3,376.1,381.47,3697301
20-Apr-09,386.15,390.65,375.89,379.3,4429555
17-Apr-09,386.02,399.82,384.81,392.24,10734963
16-Apr-09,381.5,392.9,381.02,388.74,10185094
15-Apr-09,367.1,381.06,364.16,379.5,4935003
14-Apr-09,376.94,376.99,365.6,368.91,3429359
13-Apr-09,371.33,379.1,370.3,378.11,3050081
10-Apr-09,372.5,372.5,372.5,372.5,0
9-Apr-09,369.5,374.35,366.25,372.5,3383146
8-Apr-09,363.5,365,356.21,362,2765142
7-Apr-09,362.6,363.75,355.31,358.65,3681433
6-Apr-09,367,369.82,361.4,368.24,3281760
3-Apr-09,364.5,371.72,358,369.78,3770328
2-Apr-09,363.31,369.76,360.32,362.5,4489367
1-Apr-09,343.78,355.24,340.61,354.09,3303042
31-Mar-09,348.93,353.51,346.18,348.06,3658421
30-Mar-09,342.55,343.81,336.06,342.69,3096702
27-Mar-09,350,352,345.47,347.7,3323401
26-Mar-09,353.13,359.16,348.5,353.29,6004769
25-Mar-09,350.4,351.34,336.25,344.07,4337117
24-Mar-09,346.5,353.84,344,347.16,3821808
23-Mar-09,333.56,349.45,333.03,348.6,4272085
20-Mar-09,330.3,332.99,326.34,330.16,4738590
19-Mar-09,331.68,336,327.38,329.94,4111476
18-Mar-09,334.81,340,328.05,333.1,5013619
17-Mar-09,320.18,335.34,319.09,335.34,4715786
16-Mar-09,325.99,329.73,318.59,319.69,4947256
13-Mar-09,326.1,327.46,319.03,324.42,3907609
12-Mar-09,317.54,325,313.65,323.53,5026330
11-Mar-09,310.1,320,305.71,317.91,5927178
10-Mar-09,298.25,310.5,294.25,308.17,6731733
9-Mar-09,299.98,306.57,289.45,290.89,6929592
6-Mar-09,307.22,310.19,294.25,308.57,7238087
5-Mar-09,316.48,319.08,302.64,305.64,6530631
4-Mar-09,323.16,329,315.38,318.92,7820133
3-Mar-09,330.07,333.69,322.35,325.48,6524207
2-Mar-09,333.33,340.7,326,327.16,5789674
27-Feb-09,332.95,343.82,331.11,337.99,5420892
26-Feb-09,345.96,352.49,337.16,337.18,5607758
25-Feb-09,342.15,352.3,338.92,341.64,6440776
24-Feb-09,331.02,349.62,330.89,345.45,6101985
23-Feb-09,347,349.8,329.55,330.06,5220506
20-Feb-09,338.05,348.92,335,346.45,6217692
19-Feb-09,357.47,359.8,341.41,342.64,4989553
18-Feb-09,347.24,353.38,340.52,353.11,6025999
17-Feb-09,346.51,347.09,339.69,342.66,5680732
13-Feb-09,362.19,362.99,355.23,357.68,4147107
